date,open,high,low,close,adj close,volume,tweets
2014-01-02,398.799988,399.359985,394.019989,397.970001,397.970001,2137800,"['Apple Screwed Up Big Time URL AMZN stock AAPL stock', 'RT AT_ENTITY Several incredible novels to help you to turbocharge your Kindle! URL AMZN stock bestsellers books vi', 'AMZN stock is getting on my nerves. so much for that 400']"
2014-01-03,398.290009,402.709991,396.220001,396.440002,396.440002,2210200,"['The first employees at Google, Amazon and Subway share stories of the companies early days URL GOOG stock AMZN stock', 'RBC top 3 Internet longs for 2014 GOOG stock best play on online advertising AMZN stock best play on online retail EBAY stock poised for rebound']"
2014-01-06,395.850006,397.0,388.420013,393.630005,393.630005,3170600,"['AMZN stock Amazons Bezos rescued by Ecuador Navy due to kidney stone report URL', 'AMZN stock Amazons Bezos airlifted off Galapagos in health scare URL', 'AMZN stock Amazons Bezos rescued by Ecuador Navy due to kidney stone report URL', 'Bezos airlifted from cruise after kidney stone attack URL AMZN stock', 'AT_ENTITY Sunday links reflexive buybacks, economic optimism amp short vs longterm thinking URL AMZN stock GOOG stock FB stock', 'RT AT_ENTITY 9 Bar Charts Apple vs. Amazon vs. Google URL AMZN stock GOOG stock Only market sentiment killing AAPL stock CEO', 'AMZN stock Wall Street Breakfast MustKnow News URL Inc., JPMorgan Chase ... URL', 'Amazon tax expands to 3 more states MSN Money URL via AT_ENTITY AMZN stock']"
2014-01-07,395.040009,398.470001,394.290009,398.029999,398.029999,1916000,"['AMZN stock News Alert URL Updated options view URL', 'AMZN stock News Alert URL Updated options view URL', 'RT AT_ENTITY Build A Mini LongShort Portfolio With These 6 HighPriced Shares URL AAMC stock AAPL stock AMZN stock BRK stock.A TPRP stock $', 'If AMZN stock starts accepting bitcoin, bitcoin will go to $2000 overnight.']"
2014-01-08,398.470001,403.0,396.040009,401.920013,401.920013,2316500,"['AMZN stock Amazon signs exclusive deal with CBS for Extant URL', 'RT AT_ENTITY A look inside Amazons rigorous hiring program URL AMZN stock URL', 'RT AT_ENTITY A look inside Amazons rigorous hiring program URL AMZN stock URL', 'RT AT_ENTITY A look inside Amazons rigorous hiring program URL AMZN stock URL', 'RT AT_ENTITY A look inside Amazons rigorous hiring program URL AMZN stock URL', 'AMZN stock Comcast Q4 Video Subscriber Gain Sends Stock Up URL', 'The Dirty Little Secret About 4K Streaming Content Owners Cant Afford The Bandwidth Costs URL AMZN stock NFLX stock CMCSA stock', 'RT AT_ENTITY A look inside Amazons rigorous hiring program URL AMZN stock URL']"
2014-01-09,403.709991,406.890015,398.440002,401.01001,401.01001,2103000,"['RT AT_ENTITY Amazons workforce has tripled in 3 years, growing faster than other tech giants. URL AMZN stock URL', 'RT AT_ENTITY A look inside Amazons rigorous hiring program URL AMZN stock URL', 'RT AT_ENTITY Amazons workforce has tripled in 3 years, growing faster than other tech giants. URL AMZN stock URL', 'Very pleased that Im still holding my BIDU stock runners. Long AMZN stock AAPL stock Short CME stock', 'RT AT_ENTITY Amazons workforce has tripled in 3 years, growing faster than other tech giants. URL AMZN stock URL', 'RT AT_ENTITY Amazons workforce has tripled in 3 years, growing faster than other tech giants. URL AMZN stock URL', 'Internet Stocks Double Top ? SPY stock, SPX stock, ES_F stock, FDN stock, GOOG stock, AMZN stock URL', 'RT AT_ENTITY Amazons workforce has tripled in 3 years, growing faster than other tech giants. URL AMZN stock URL', 'So we have to wait until Feb 4 to find out if all this poor Retail is bc of AMZN stock. earnings', 'RT AT_ENTITY Amazons workforce has tripled in 3 years, growing faster than other tech giants. URL AMZN stock URL']"
2014-01-10,402.529999,403.76001,393.799988,397.660004,397.660004,2679500,"['Found another senior SHLD stock ecomm exec resume. Previous experience is ops guy AMZN stock fulfill warehouse in Kentucky! URL', 'AT_ENTITY I think it breaks tomorrow AMZN stock', 'Mad Money Portfolio Strategy URL Exiting AMZN stock for ZU stock and covering loss in CAG stock for short in TCS stock', 'Bad sales at SHLD stock. SNE stock streaming games. AAPL stock streaming everythingAMZN stock selling everything. Should anyone own BBY stock here? AT_ENTITY']"
2014-01-13,397.980011,399.779999,388.450012,390.980011,390.980011,2844900,"['AMZN stock URL consolidation in a zone, looks good over 406', 'Stop Worrying About IBMs Revenues IBM stock AMZN stock URL', 'Amazon sells more online than its next 12 biggest competitors combined, including WalMart URL AMZN stock WMT stock', 'RT AT_ENTITY A look inside Amazons rigorous hiring process URL AMZN stock URL', 'RT AT_ENTITY A look inside Amazons rigorous hiring process URL AMZN stock URL', 'RT AT_ENTITY A look inside Amazons rigorous hiring process URL AMZN stock URL', 'AT_ENTITY now if only those AMZN stock employees could figure out how to turn a profit...', 'RT AT_ENTITY A look inside Amazons rigorous hiring process URL AMZN stock URL', 'RT AT_ENTITY A look inside Amazons rigorous hiring process URL AMZN stock URL', 'RT AT_ENTITY Amazons workforce has tripled in 3 years, growing faster than other tech giants. URL AMZN stock URL', 'RT AT_ENTITY Amazons workforce has tripled in 3 years, growing faster than other tech giants. URL AMZN stock URL']"
2014-01-14,392.130005,398.630005,391.290009,397.540009,397.540009,2340100,"['And people quoting AMZN stocks PE ratio are on fumes. AMZN stocks trading profitability for growth. And investing. Theres nothing wrong with that.', 'Fibonacci Technical Levels AMZN stock, AAPL stock, FB stock, GOOG stock URL', 'RT AT_ENTITY Sell Netflix The Icahn Thesis Is Flawed URL AMZN stock NFLX stock', 'Employee growth at major tech companies in last 3 years. GOOG stock 2X AMZN stock 4X APPL stock 2X MSFT stock 1X EBAY stock 2X URL']"
2014-01-15,398.940002,399.309998,392.529999,395.869995,395.869995,2678300,"['RT AT_ENTITY Google outspends top 5 rivals combined AAPL stock, FB stock, MSFT stock, YHOO stock, AMZN stock in deals push, with Nest just the latest. http', 'looking for AMZN stock to get into that 400 to 406 channel today', 'RT AT_ENTITY DBW14 AT_ENTITY AT_ENTITY refers to AMZN stock stock as a cult and a cult I think you should join in investment terms.']"
2014-01-16,393.679993,399.290009,389.410004,395.799988,395.799988,2601200,"['BBY stock goes from $13 bln company to $9b co as reality hits Margin compressionprice war is here to stay amid secular shift online AMZN stock', 'AMZN stock Bango selects Interxion to support the global expansion of its mobile ... URL', 'AT_ENTITY Facebook Makes Amazon Look Cheap URL AMZN stock FB stock', 'RT AT_ENTITY A vote to unionize AT_ENTITY warehouse workers in the US failed last night. Our poll says its a wakeup call for AMZN stock http']"
2014-01-17,394.26001,403.48999,393.660004,399.609985,399.609985,4505100,[]
2014-01-21,403.0,407.799988,401.600006,407.049988,407.049988,3122100,"['BBY stock did not crater the markets Friday due to brick and mortar status, but we are just getting started with earnings. AMZN stock key.', 'RT AT_ENTITY BREAKING Amazon considers online pay TV service DJ AMZN stock', 'AMZN stock $$ Amazon Considering Online Pay TV Service gt URL stock stocks stockaction', 'Long Setups to Watch This Week AMZN stock BBRY stock DYN stock EGHT stock GLNG stock GORO stock LSCC stock SCCO stock WTR stock URL', 'i cant believe this is going against my thoughts but long SRPT stock 28.50 and long AMZN stock 405c, stopped out rest BBRY stock 9.80', 'AT_ENTITY AMZN stock probably came to the conclusion that it only makes money on 3P, too. This in spite of its massive 1P infrastructure.', 'How Amazon Is Avoiding Unions and WalmartStyle Bad Press URL via AT_ENTITY AMZN stock WMT stock', 'Amazon working to expand online video efforts by licensing TV channels via AT_ENTITY URL AMZN stock', 'AMZN stock 2 URL']"
2014-01-22,408.0,408.059998,402.0,404.540009,404.540009,2060500,"['RT AT_ENTITY FB stock 1 setup long tomorrow Watchlist for Wednesday is up LQMT stock AMBS stock MJNA stock PHOT stock FNMA stock FMCC stock FB stock GMCR stock AMZN stock URL', 'AMZN stock Can A Hedge Fund Save RadioShack? gt URL stock stocks stockaction', 'RT AT_ENTITY Commented on Automation The Next Hybrid Cloud Battle URL AMZN stock MSFT stock VMW stock', 'AT_ENTITY oh I do, too, I just dont always tell you cut out NBG stock today btw and ditched $ WLT amp AMZN stock slightly b4 your alert.', 'RT AT_ENTITY New AllTimeHighs in XLV stock IWM stock amp GOOG stock AMZN stock FB stock GILD stock BA stock UTX stock AMGN stock BIIB stock PCLN stock ESRX stock ACN stock LMT stock DTV stock CRM stock GD stock ACT stock SYK stock $']"
